Title, Author, Page/Location, Clippings
"Outliers The Story of Success", Malcolm Gladwell, 195, "“No one who can rise before dawn three hundred sixty days a year fails to make his family rich.”†"
"Outliers The Story of Success", Malcolm Gladwell, 197, "KIPP is, rather, an organization that has succeeded by taking the idea of cultural legacies seriously."
"Outliers The Story of Success", Malcolm Gladwell, 197, "public school was comprehensive, meaning that all children got enough schooling to learn how to read and write and do basic arithmetic and function as productive citizens."
"Outliers The Story of Success", Malcolm Gladwell, 197, "“Education lays the foundation of a large portion of the causes of mental disorder,”"
"Outliers The Story of Success", Malcolm Gladwell, 197, "Not infrequently is health itself destroyed by over-stimulating the mind.”"
"Outliers The Story of Success", Malcolm Gladwell, 198, "“it is when thus relieved from the state of tension belonging to actual study that boys and girls, as well as men and women, acquire the habit of thought and reflection, and of forming their own conclusions, independently of what they are taught and the authority of others.”"
"Outliers The Story of Success", Malcolm Gladwell, 198, "We formulate new ideas by analogy, working from what we know toward what we don’t know, and what the reformers knew were the rhythms of the agricultural seasons. A mind must be cultivated."
"Outliers The Story of Success", Malcolm Gladwell, 200, "This “achievement gap” is a phenomenon that has been observed over and over again, and it typically provokes one of two responses."
"Outliers The Story of Success", Malcolm Gladwell, 200, "The city of Baltimore didn’t give its kids the California Achievement Test just at the end of every school year, in June. It gave them the test in September too, just after summer vacation ended."
"Outliers The Story of Success", Malcolm Gladwell, 201, "In other words, he could figure out—at least in part—how much of the achievement gap is the result of things that happen during the school year, and how much it has to do with what happens during summer vacation."
"Outliers The Story of Success", Malcolm Gladwell, 203, "When it comes to reading skills, poor kids learn nothing when school is not in session."
"Outliers The Story of Success", Malcolm Gladwell, 203, "Virtually all of the advantage that wealthy students have over poor students is the result of differences in the way privileged kids learn while they are not in school."
"Outliers The Story of Success", Malcolm Gladwell, 204, "The only problem with school, for the kids who aren’t achieving, is that there isn’t enough of it."
"Outliers The Story of Success", Malcolm Gladwell, 205, "The school year in the United States is, on average, 180 days long. The South Korean school year is 220 days long. The Japanese school year is 243 days long."
"Outliers The Story of Success", Malcolm Gladwell, 207, "It seems counterintuitive but we do things at a slower pace and as a result we get through a lot more. There’s a lot more retention, better understanding of the material."
"Outliers The Story of Success", Malcolm Gladwell, 207, "The extra time gave Corcoran the chance to make mathematics meaningful: to let his students see the clear relationship between effort and reward."
"Outliers The Story of Success", Malcolm Gladwell, 208, "parochial"
"Outliers The Story of Success", Malcolm Gladwell, 209, "To become a success at what they did, they had to shed some part of their own identity,"
"Outliers The Story of Success", Malcolm Gladwell, 211, "It is, rather, a gift. Outliers are those who have been given opportunities—and who have had the strength and presence of mind to seize them."
"Outliers The Story of Success", Malcolm Gladwell, 211, "We are so caught in the myths of the best and the brightest and the self-made that we think outliers spring naturally from the earth."
"Outliers The Story of Success", Malcolm Gladwell, 212, "Marita just needed a chance. And look at the chance she was given! Someone brought a little bit of the rice paddy to the South Bronx and explained to her the miracle of meaningful work."
"Outliers The Story of Success", Malcolm Gladwell, 213, "It leaves out my mother’s many opportunities and the importance of her cultural legacy."
"Outliers The Story of Success", Malcolm Gladwell, 215, "My mother owes the course her life took to the timing of her birth, to the rioters of 1937, and to W. M. MacMillan."
"Outliers The Story of Success", Malcolm Gladwell, 215, "If he had ambitions for his daughters, he did not have the foresight and energy to make them real."
"Outliers The Story of Success", Malcolm Gladwell, 215, "“She didn’t feel that the Jamaican context offered enough. And if the opportunity was there to go on, and you were able to take it, then to her the sky was the limit.”"
"Outliers The Story of Success", Malcolm Gladwell, 216, "The “Centenary” was a reference to the fact that the scholarship was established one hundred years after the abolition of slavery in Jamaica."
"Outliers The Story of Success", Malcolm Gladwell, 217, "A plantation owner who lived openly with a slave woman would have been socially ostracized, and any offspring from the union of black and white would have been left in slavery."
"Outliers The Story of Success", Malcolm Gladwell, 221, "Daisy Ford’s ambition for her daughters did not come from nowhere, in other words. She was the inheritor of a legacy of privilege."
"Outliers The Story of Success", Malcolm Gladwell, 221, "William Ford looked upon my great-great-great-grandmother with desire at a slave market in Alligator Pond and purchased her."
"Outliers The Story of Success", Malcolm Gladwell, 223, "as a colored Jamaican whose family had benefited for generations from the hierarchy of race, she could hardly reproach another for the impulse to divide people by the shade of their skin:"
"Outliers The Story of Success", Malcolm Gladwell, 224, "Superstar lawyers and math whizzes and software entrepreneurs appear at first blush to lie outside ordinary experience. But they don’t. They are products of history and community, of opportunity and legacy."
"Outliers The Story of Success", Malcolm Gladwell, 224, "is grounded in a web of advantages and inheritances, some deserved, some not, some earned, some just plain lucky—but all critical to making them who they are."
"Man's Search for Meaning", Viktor Frankl, 7, "How was everyday life in a concentration camp reflected in the mind of the average prisoner?"
"Man's Search for Meaning", Viktor Frankl, 8, "a conception mingled with sentiment and pity. Little does he know of the hard fight for existence which raged among the prisoners. This was an unrelenting struggle for daily bread and for life itself, for one’s own sake or for that of a good friend."
"Man's Search for Meaning", Viktor Frankl, 9, "“We dislike talking about our experiences. No explanations are needed for those who have been inside, and the others will understand neither how we felt then nor how we feel now.”"
